No,file,Cd,diff,percent
4428,f7d1415f14a4a130598cb7c8a7173c09_aug,0.363885414,0.0085664,0.023541477
4429,f7da98a59900ab60becf71e2e014ff6f,0.36235819,0.0063287,0.017465315
4430,f7da98a59900ab60becf71e2e014ff6f_aug,0.363534437,0.0111164,0.030578671
4431,f7f0978d2c40bbf15e52943dcb52313c,0.466891696,0.0108091,0.023151193
4432,f7f0978d2c40bbf15e52943dcb52313c_aug,0.46401772,0.0026312,0.005670473
4433,f7f0c05ab0f347ab6436916a86a90ed7,0.329086319,0.0284989,0.086600075
4434,f7f0c05ab0f347ab6436916a86a90ed7_aug,0.332723814,0.0250078,0.075160836
4435,f84ba2039d0a4ec5afe717997470b28d,0.502730192,0.0414307,0.082411402
4436,f84ba2039d0a4ec5afe717997470b28d_aug,0.499428588,0.0407389,0.081571021
4437,f86231617c04ec40994a3466f8481f8a,0.370799825,0.0093946,0.025336042
4438,f86231617c04ec40994a3466f8481f8a_aug,0.348124843,0.0043962,0.012628228
4439,f882454f6fe1c5bcc0e3666c7d0ec7d0,0.374977762,0.0066944,0.017852792
4440,f882454f6fe1c5bcc0e3666c7d0ec7d0_aug,0.37322811,0.0092716,0.024841644
4441,f8885a2372b427f8f2626f7f7bd2296e,0.318745033,0.0038746,0.012155797
4442,f8885a2372b427f8f2626f7f7bd2296e_aug,0.324975892,0.0125293,0.038554552
4443,f8b92a0ea7f4705c9fec71e8f4aac226,0.374332296,0.0096511,0.025782173
4444,f8b92a0ea7f4705c9fec71e8f4aac226_aug,0.370438145,0.0104262,0.02814559
4445,f8c4bfc065e35555aa44bfa127abe4bb,0.389068321,0.007533,0.019361638
4446,f8c4bfc065e35555aa44bfa127abe4bb_aug,0.390258175,0.002397,0.006142088
4447,f8ccef3ebeaac7c0539e4d34a3035bd8,0.469040402,0.0097629,0.020814625
4448,f8ccef3ebeaac7c0539e4d34a3035bd8_aug,0.441112269,0.0045261,0.010260653
4449,f8dace6f0c680fae994a3466f8481f8a,0.423663623,0.0129751,0.030625948
4450,f8dace6f0c680fae994a3466f8481f8a_aug,0.466956125,0.0474645,0.101646595
4451,f9008a81596bbbf56bd865f153842b49,0.399299408,0.0090326,0.02262112
4452,f9008a81596bbbf56bd865f153842b49_aug,0.383796259,0.0221097,0.057607909
4453,f91d1032b7cfae618e4e882feb9b406a,0.532599575,0.0268525,0.050417802
4454,f91d1032b7cfae618e4e882feb9b406a_aug,0.555503559,0.0395648,0.071223306
4455,f94003409831db21f2cdad303f49c9f9,0.374133892,0.0033669,0.008999185
4456,f94003409831db21f2cdad303f49c9f9_aug,0.366796347,0.001717,0.004681072
4457,f9baec5196737eb4527c8b6c7659eff2,0.586260231,0.0284161,0.048470114
4458,f9cad36ae25540a0bb20fd1bc4860856,0.33466076,0.0128697,0.038455958
4459,f9cad36ae25540a0bb20fd1bc4860856_aug,0.329099267,0.0061595,0.018716237
4460,f9e91a22776f3d8be9415adaaf77fdbf,0.348689517,0.0067431,0.019338408
4461,f9e91a22776f3d8be9415adaaf77fdbf_aug,0.357926453,0.0077795,0.021734912
4462,f9eaaf5abb238c22851f021b9ed69c58,0.372779844,0.000599,0.001606847
4463,f9eaaf5abb238c22851f021b9ed69c58_aug,0.378259567,0.0003398,0.000898325
4464,fa1b3bcdbda309a439cc19d48e3f4f5_aug,0.2682229,0.00588,0.021922066
4465,fa258f52870f2eeaa6acaa294b899272,0.394253777,0.0122668,0.03111397
4466,fa258f52870f2eeaa6acaa294b899272_aug,0.398761765,0.0060073,0.015064885
4467,fa37419c844e77076489e70b7c61a054,0.454418171,0.0033078,0.007279198
4468,fa37419c844e77076489e70b7c61a054_aug,0.448379198,0.0009703,0.002164017
4469,fa997987367ed84ef15cbb7bb6511cb8,0.5326265,0.0171025,0.032109743
4470,fa997987367ed84ef15cbb7bb6511cb8_aug,0.530956298,0.0385379,0.072582056
4471,face7b3852f9d4c373af83f3f2fe606,0.57787691,0.0300257,0.051958643
4472,face7b3852f9d4c373af83f3f2fe606_aug,0.594517843,0.0157438,0.026481627
4473,fad2ad9559c4c1381af9fad23d553a35,0.346753562,0.003626,0.010456994
4474,faeda504709a7af489d347432ecb438c,0.365010781,0.0038944,0.010669274
4475,faeda504709a7af489d347432ecb438c_aug,0.381031998,0.0036647,0.009617827
4476,faf48a930f61d4af7d805ac05a89f972,0.509549373,0.0086725,0.01701994
4477,faf48a930f61d4af7d805ac05a89f972_aug,0.501333545,0.0053639,0.010699264
4478,fb20b20452ef661f500cc506a763c18,0.534785998,0.0732833,0.137032945
4479,fb20b20452ef661f500cc506a763c18_aug,0.53453831,0.0102815,0.019234356
4480,fb6c92a80dd9af59b528c0abff96f586,0.292980863,0.0067186,0.022931873
4481,fb6c92a80dd9af59b528c0abff96f586_aug,0.283332847,5.41E-05,0.000190942
4482,fb97ee1707f495bbdcff2899f073ea9d,0.476103031,0.0288915,0.060683294
4483,fb97ee1707f495bbdcff2899f073ea9d_aug,0.467132871,0.0144004,0.030827203
4484,fbe6ff98196a8ddf1992fbc3c9e8b937,0.333081087,0.0198689,0.059651841
4485,fbe6ff98196a8ddf1992fbc3c9e8b937_aug,0.324935069,0.0107923,0.033213713
4486,fc12e9e55775982773178d35912d681,0.346537477,0.0078679,0.022704326
4487,fc12e9e55775982773178d35912d681_aug,0.347417173,0.010547,0.030358315
4488,fc1707d14aebdbda5ddc58c424f34f9,0.745849444,0.0752969,0.100954557
4489,fc1707d14aebdbda5ddc58c424f34f9_aug,0.755914724,0.0043314,0.005730011
4490,fc1840952ac878c99b63159808b36877,0.716085394,0.0366618,0.051197525
4491,fc2b81391e185db9f1335b4fef92b83f,0.3783498,0.0038778,0.010249246
4492,fc2b81391e185db9f1335b4fef92b83f_aug,0.378789275,0.005096,0.01345339
4493,fc521be0cb604c1aee4687e8f2543e,0.377356423,0.0093326,0.024731526
4494,fc521be0cb604c1aee4687e8f2543e_aug,0.367192276,0.0033981,0.00925428
4495,fc6f6309eefa5178590462ce3bd1e59f,0.513908208,0.0223544,0.043498819
4496,fc6f6309eefa5178590462ce3bd1e59f_aug,0.503234894,0.0304373,0.060483286
4497,fce2b933f93d132f4f45033b2f001552_aug,0.353912429,0.0185642,0.052454219
4498,fd51973ebdad26d1e3ccef60655d5f2d,0.360248117,0.0198621,0.0551345
4499,fd51973ebdad26d1e3ccef60655d5f2d_aug,0.364138357,0.0074644,0.020498802
4500,fd7741b7927726bda37f3fc191551700,0.347729494,0.002169,0.006237607
4501,fd7741b7927726bda37f3fc191551700_aug,0.301608696,0.0010252,0.003399106
4502,fda43d663587c7a9caf180c847b8b75,0.290595,7.31E-05,0.000251553
4503,fda43d663587c7a9caf180c847b8b75_aug,0.311746827,0.0009638,0.003091611
4504,fda71daf883b635b2f20449572a3a77c,0.378522617,0.0153152,0.040460462
4505,fda71daf883b635b2f20449572a3a77c_aug,0.374444353,0.0135599,0.036213392
4506,fdb61e7607050ec6167086bef885764b_aug,0.40185392,0.0003885,0.000966769
4507,fe29b245be45318c80e6a7abc49befc7,0.353226723,0.008557,0.024225234
4508,fe29b245be45318c80e6a7abc49befc7_aug,0.337505312,0.0020874,0.006184792
4509,fe2e5f0993bbd4726fadd0e0ad926818,0.308171085,0.0012197,0.003957866
4510,fe2e5f0993bbd4726fadd0e0ad926818_aug,0.316690971,5.31E-05,0.000167671
4511,fe61764c0552c837d76439fb95cdd2ed,0.378627885,0.013779,0.036391931
4512,fe61764c0552c837d76439fb95cdd2ed_aug,0.347748906,0.0131958,0.037946345
4513,fe860c6a74a86905468bac13e007a6e9,0.578444223,0.0003146,0.000543873
4514,fe860c6a74a86905468bac13e007a6e9_aug,0.568561924,0.0068009,0.011961582
4515,fe8e2a6c3a71608d7755e7baabe8a6f,0.331955696,0.0089668,0.027012038
4516,fe8e2a6c3a71608d7755e7baabe8a6f_aug,0.315749976,0.0026524,0.008400317
4517,fea2f9ae1e25b74c12f962c15d41de4d,0.371120798,0.0002037,0.000548878
4518,ff217ab28c96e84a18bc22abef3f86ce,0.363148298,0.0036434,0.010032816
4519,ff217ab28c96e84a18bc22abef3f86ce_aug,0.363987741,0.0025501,0.007006005
4520,ff267b1a6d986426c6df82b90873315e,0.292154621,0.0058259,0.019941153
4521,ff267b1a6d986426c6df82b90873315e_aug,0.303074557,0.0055371,0.018269762
4522,ff3c8e21a48ed17cc1bcae9def1986da,0.351408754,0.0024794,0.007055601
4523,ff3c8e21a48ed17cc1bcae9def1986da_aug,0.347620327,0.0012697,0.003652548
4524,ff564f7ec327ed83391a2a133df993ee,0.34619405,0.0066534,0.019218701
4525,ff564f7ec327ed83391a2a133df993ee_aug,0.356688622,0.0040819,0.011443875
4526,ff5ad56515bc0167500fb89d8b5ec70a,0.370240992,0.0067131,0.018131704
4527,ff5ad56515bc0167500fb89d8b5ec70a_aug,0.361955337,0.0034875,0.009635167
4528,ff794bcc5ffe460169e495ca617c20a7,0.345461719,0.000961,0.002781784
4529,ff794bcc5ffe460169e495ca617c20a7_aug,0.332163757,0.000227,0.000683398
4530,ffb4d9920493f1e5c29076ad43b687b5,0.404920273,0.0164155,0.040540079
4531,fff64da26715b520e40201fea1ad0f1,0.465569523,0.0271461,0.058307296
4532,fff64da26715b520e40201fea1ad0f1_aug,0.464493727,0.0340461,0.073297222
4533,fffb1660a38af30ba4cf3601fb6b2442,0.431168967,0.0123035,0.028535217
4534,fffb1660a38af30ba4cf3601fb6b2442_aug,0.42586339,0.0090965,0.021360136
4535,baa916a641aca34521a66e8dfcce514a_aug,0.17513852,0.0059316,0.033868049
4536,105a77e198fd243eab07f3d736b6f705_flip,0.350497596,0.0097007,0.027676937
4537,105a77e198fd243eab07f3d736b6f705_aug_flip,0.351037733,0.0131901,0.037574593
4538,10716a366de708b8fac96522b26f7fd_flip,0.412332333,0.0084042,0.020382103
4539,10716a366de708b8fac96522b26f7fd_aug_flip,0.328315667,0.0059009,0.017973251
4540,1079efee042629d4ce28f0f1b509eda_flip,0.341476952,0.0075488,0.022106324
4541,1079efee042629d4ce28f0f1b509eda_aug_flip,0.338112685,0.0102032,0.030176922
4542,1089cbe82dc0e72133d7c9e122eec9b6_flip,0.442198752,0.0120496,0.027249285
4543,109567d7d55b8fe515a520abec2f04dd_flip,0.473927044,0.0134224,0.028321659
4544,109567d7d55b8fe515a520abec2f04dd_aug_flip,0.438925585,0.0095026,0.021649684
4545,1096a3284751db563494893564e07d4a_flip,0.440578444,0.0052715,0.011964952
4546,1096a3284751db563494893564e07d4a_aug_flip,0.443536027,0.0044138,0.00995139
4547,10b59082091513b3e66cabd11ba41eae_flip,0.372765506,0.0117947,0.031641071
4548,10c19d45fed88e6984c322bbb3fe1ad_flip,0.399002263,0.0012174,0.003051111
4549,10c19d45fed88e6984c322bbb3fe1ad_aug_flip,0.412440642,0.0071918,0.017437176
4550,10cc4974157f8890c5d97accdeaf9792_flip,0.425309406,0.0022946,0.005395131
4551,10cc4974157f8890c5d97accdeaf9792_aug_flip,0.446073181,0.0080313,0.018004445
4552,10d388f6f578e4e8851f021b9ed69c58_aug_flip,0.415338179,0.017879,0.043046849
4553,10de315497dbce1d5d51c15712538c3c_flip,0.378329298,0.0038534,0.010185307
4554,10de315497dbce1d5d51c15712538c3c_aug_flip,0.358588063,0.0059113,0.016484932
4555,10e99b1475098c0aaa69dfdc5532bb13_flip,0.418023933,0.0136499,0.032653394
4556,10f158d2f43926ac80360680c1602c7d_flip,0.468410013,0.0145895,0.031146858
4557,10f158d2f43926ac80360680c1602c7d_aug_flip,0.447700152,0.0167446,0.037401372
4558,10fda5aa525f6232be8100817bfe3c8a_flip,0.389281419,0.0031588,0.008114438
4559,10fda5aa525f6232be8100817bfe3c8a_aug_flip,0.389445412,0.0013003,0.00333885
4560,112dbe7aec2c6a96436916a86a90ed7_aug_flip,0.31067191,0.0063447,0.020422509
4561,1151e7cd24f5bd21ccbd9e5bb82dd04_flip,0.390917296,0.0024332,0.006224334
4562,1151e7cd24f5bd21ccbd9e5bb82dd04_aug_flip,0.393412198,0.0037263,0.009471745
4563,1179e37d657c3eb66436916a86a90ed7_flip,0.335439533,0.0034213,0.010199454
4564,1179e37d657c3eb66436916a86a90ed7_aug_flip,0.34369976,0.0028587,0.008317434
4565,119033fe083145e22f31600ac759c763_aug_flip,0.334750527,0.0135803,0.04056842
4566,119464e186d8ef6f52aa494042b7c9db_flip,0.321674769,0.0104373,0.032446747
4567,119464e186d8ef6f52aa494042b7c9db_aug_flip,0.31560331,0.0093824,0.029728459
4568,11a3ed3fa7b4b80b6782fc9cb2c37844_flip,0.288173708,0.0101548,0.035238468
4569,11a3ed3fa7b4b80b6782fc9cb2c37844_aug_flip,0.304056323,0.0063602,0.020917835
4570,11a96098620b2ebac2f9fb5458a091d1_flip,0.438776096,0.0059346,0.013525349
4571,11a96098620b2ebac2f9fb5458a091d1_aug_flip,0.417576594,0.0069214,0.016575163
4572,11d1fdaedf3ab83b8fb28f8a689c8ba3_aug_flip,0.340451887,0.0034809,0.010224352
4573,11d3ec621322ca723c35e65001c8c258_flip,0.34873599,0.0037443,0.010736775
4574,11d3ec621322ca723c35e65001c8c258_aug_flip,0.339738983,0.0024911,0.007332394
4575,11ed2151cc752a548958855d2c5465cf_flip,0.368083625,0.0040762,0.011074114
4576,11ed2151cc752a548958855d2c5465cf_aug_flip,0.402620546,0.0058969,0.014646297
4577,1213742aa7815fd0e23d60a1b706b44f_flip,0.376434452,0.0047811,0.012701016
4578,1213742aa7815fd0e23d60a1b706b44f_aug_flip,0.372664094,0.0026393,0.007082249
4579,12243301d1c8148e33d7c9e122eec9b6_flip,0.446014125,0.0046906,0.010516707
4580,125a4780c2d5095d19454008aa267bf_flip,0.4767387,0.0004714,0.000988802
4581,125a4780c2d5095d19454008aa267bf_aug_flip,0.471282323,0.0013739,0.002915238
4582,125be09e498dcfde55048eb8b7ed14b6_flip,0.360445852,0.0187282,0.051958428
4583,125be09e498dcfde55048eb8b7ed14b6_aug_flip,0.340312535,0.0127909,0.037585745
4584,126ab047e114433f1dd25374e2be795_flip,0.376944421,0.0131445,0.034871189
4585,126ab047e114433f1dd25374e2be795_aug_flip,0.385046552,0.0024522,0.006368581
4586,12711a683ffb81bad536c1ebda275556_flip,0.327726196,0.0013944,0.004254771
4587,12711a683ffb81bad536c1ebda275556_aug_flip,0.327747737,0.0046256,0.014113294
4588,127435fd1a61550887dc1da2515df8f7_flip,0.430992173,0.0253378,0.058789467
4589,127435fd1a61550887dc1da2515df8f7_aug_flip,0.437153754,0.0099804,0.022830411
4590,127b9ba77b54ba59bda733a39f84326d_aug_flip,0.341498902,0.0004723,0.001383021
4591,1284876ac0e2371aa4dbb766064f8bbf_flip,0.309409342,0.0001932,0.000624416
4592,1284876ac0e2371aa4dbb766064f8bbf_aug_flip,0.315599829,0.0001528,0.000484157
4593,128ad72f92a3e96db96212c8f6cd06e_flip,0.42893605,0.0002632,0.000613611
4594,12941cb870df79b9815337ac44abb964_flip,0.43088171,0.0085149,0.019761572
4595,12941cb870df79b9815337ac44abb964_aug_flip,0.413195,0.0040475,0.009795617
4596,12a034b6be9afb50ae983613a2e0a741_flip,0.487834644,0.0099486,0.020393386
4597,12a034b6be9afb50ae983613a2e0a741_aug_flip,0.498382771,0.0101431,0.020352028
4598,12a0dcc66c989decb915e7c6dfc74ab_flip,0.413205273,0.0027276,0.006601077
4599,12a0dcc66c989decb915e7c6dfc74ab_aug_flip,0.409730983,0.0011828,0.002886772
4600,12a11a800f6869d99ea5c205086e2a63_flip,0.441301262,0.0354691,0.080373892
4601,12a11a800f6869d99ea5c205086e2a63_aug_flip,0.418176721,0.0216483,0.051768305
4602,12a445770f7d6f2b70a43c2d978e502e_flip,0.458407398,0.0522638,0.114011685
4603,12a445770f7d6f2b70a43c2d978e502e_aug_flip,0.461584808,0.0317841,0.068858635
4604,12b5e4f52c22b348d8499d8846cb4c3b_flip,0.307785933,0.0003089,0.00100362
4605,12b5e4f52c22b348d8499d8846cb4c3b_aug_flip,0.294053925,0.0007963,0.002708007
4606,12cd99c20b1a5a932e877e82c90c24d_flip,0.429481117,0.0202533,0.047157603
4607,12d463649ed6c176ab98a7077c964a60_flip,0.401724552,0.0024439,0.006083522
4608,12d463649ed6c176ab98a7077c964a60_aug_flip,0.408775235,0.0019918,0.004872604
4609,12d7c4013415ea147f5b0cb87a91de52_flip,0.315504819,0.0090005,0.028527298
4610,12d7c4013415ea147f5b0cb87a91de52_aug_flip,0.334813223,0.0050501,0.015083335
4611,130b1d8d6ded598ef2cdad303f49c9f9_flip,0.357602977,0.0041781,0.011683628
4612,130b1d8d6ded598ef2cdad303f49c9f9_aug_flip,0.350893213,0.0060638,0.017281041
4613,1313f9ebc319271b532fe10b91889f2b_flip,0.316090844,0.0009143,0.002892523
4614,1313f9ebc319271b532fe10b91889f2b_aug_flip,0.325505217,0.0008786,0.002699189
4615,1328a95d69cefe32f200a72c9245aee7_flip,0.427078885,0.0134844,0.031573558
4616,1328a95d69cefe32f200a72c9245aee7_aug_flip,0.435346035,0.0149768,0.034402059
4617,13353d601c189244c23a72fe560e6753_flip,0.51253156,0.0081269,0.015856389
4618,13353d601c189244c23a72fe560e6753_aug_flip,0.531215306,0.0143224,0.026961573
4619,135e6c63ca10dd9fab711dc2dd9249b0_flip,0.479151713,0.027917,0.058263383
4620,135e6c63ca10dd9fab711dc2dd9249b0_aug_flip,0.478923681,0.0292294,0.061031436
4621,136b0793373b1fc9e9d8921ebe6d5b8e_flip,0.526710125,0.014421,0.027379386
4622,136b0793373b1fc9e9d8921ebe6d5b8e_aug_flip,0.537072013,0.0179584,0.033437602
4623,139718b631cbca546a36136419d55d5c_flip,0.295706081,0.0130498,0.044130983
4624,139718b631cbca546a36136419d55d5c_aug_flip,0.295578883,0.0089027,0.03011954
4625,13f816dcec3f6363f7e74112dde4b19b_flip,0.432868833,0.0070797,0.016355301
4626,13f816dcec3f6363f7e74112dde4b19b_aug_flip,0.41666916,0.0027685,0.00664436
4627,1466b91f01aafba9ed3696d854eee1ec_flip,0.406099913,0.0115843,0.028525739
4628,1466b91f01aafba9ed3696d854eee1ec_aug_flip,0.400338408,0.0053424,0.01334471
4629,147889b73fa491d82e877e82c90c24d_flip,0.451818763,0.0031556,0.006984216
4630,147889b73fa491d82e877e82c90c24d_aug_flip,0.44156191,0.0040859,0.009253289
4631,147eca8afd2d3da291a714d137f7e052_aug_flip,0.40148105,0.0242923,0.060506716
4632,149978eefad83cbafd8e7b05498794b9_flip,0.346618406,0.0031658,0.009133387
4633,149978eefad83cbafd8e7b05498794b9_aug_flip,0.345548117,0.0046229,0.013378455
4634,14ace3e8d05f8d21a413908c0e169330_flip,0.37505409,0.0073244,0.019528916
4635,14ace3e8d05f8d21a413908c0e169330_aug_flip,0.360481581,0.0272812,0.075679872
4636,14caf086a8cbf59f709a6634bf501a9e_flip,0.394644931,0.0070141,0.017773192
4637,14caf086a8cbf59f709a6634bf501a9e_aug_flip,0.394744937,0.0063841,0.016172722
4638,14d47aa57151ae4baa93570ec0c0afff_flip,0.319604552,0.0071459,0.022358568
4639,14d47aa57151ae4baa93570ec0c0afff_aug_flip,0.323715535,0.0073377,0.022667123
4640,15189ac0d9a6364819d0b04fbc21ff71_flip,0.39732456,0.0002506,0.000630719
4641,15189ac0d9a6364819d0b04fbc21ff71_aug_flip,0.392414888,0.0010404,0.002651276
4642,151bebc457224c2733d7c9e122eec9b6_flip,0.461384481,0.0011279,0.002444599
4643,151bebc457224c2733d7c9e122eec9b6_aug_flip,0.462627573,0.0080172,0.017329706
4644,1520d7ab01b96a4d2f20449572a3a77c_flip,0.355207529,0.0045859,0.012910481
4645,1520d7ab01b96a4d2f20449572a3a77c_aug_flip,0.356753904,0.0017097,0.004792379
4646,1523461a96bcc90668c415156b102065_flip,0.365991579,0.016703,0.045637662
4647,1523461a96bcc90668c415156b102065_aug_flip,0.37093029,0.0021907,0.005905961
4648,1525d96ab2b75980aaa232d0915adae9_flip,0.421958838,0.0004652,0.001102477
4649,1525d96ab2b75980aaa232d0915adae9_aug_flip,0.446793773,0.0065246,0.014603158
4650,152606cff5186001a544a2e1f78203c4_flip,0.323587521,0.0010088,0.003117549
4651,152606cff5186001a544a2e1f78203c4_aug_flip,0.323211183,0.000682,0.002110076
4652,154028cc3c2b4846436916a86a90ed7_flip,0.345560913,0.0044445,0.012861698
4653,154028cc3c2b4846436916a86a90ed7_aug_flip,0.347207804,0.0045092,0.012987035
4654,1548f5fb0684d08c63155b8ebc275bd1_flip,0.405982306,0.0006468,0.001593173
4655,1548f5fb0684d08c63155b8ebc275bd1_aug_flip,0.418587921,0.002768,0.006612709
4656,155066e1f87017c36e966db738361973_flip,0.387477696,0.0118561,0.030598148
4657,155066e1f87017c36e966db738361973_aug_flip,0.388947542,0.0098514,0.025328351
4658,155cf95c37a3c2c01edf5a868fdffb8d_flip,0.328248954,0.0040445,0.012321441
4659,155cf95c37a3c2c01edf5a868fdffb8d_aug_flip,0.338498179,0.0010308,0.003045216
4660,156d4748560997c9a848f24544821b25_flip,0.509210019,0.0304543,0.059806954
4661,156d4748560997c9a848f24544821b25_aug_flip,0.510585254,0.0420985,0.082451461
4662,158bf7ce06fbc9eccc0129454ac351ce_flip,0.284164319,0.0124903,0.043954498
4663,158bf7ce06fbc9eccc0129454ac351ce_aug_flip,0.290598356,0.012351,0.042501961
4664,15bdc3b07627ea2f6dca8796028a1679_flip,0.455815325,0.011222,0.02461962
4665,15bdc3b07627ea2f6dca8796028a1679_aug_flip,0.442267294,0.0178319,0.040319283
4666,15c785a7505992c3a9be8fd09fb14f4f_flip,0.345099221,0.0078875,0.022855746
4667,15c785a7505992c3a9be8fd09fb14f4f_aug_flip,0.331273923,0.0051515,0.015550575
4668,15cc37ac9b3b756acfd826dd468a5497_flip,0.442841154,0.0171855,0.038807369
4669,15cc37ac9b3b756acfd826dd468a5497_aug_flip,0.446785017,0.0155454,0.034793915
4670,15d37c9fdde15a3e433084df759e05b_flip,0.348978762,0.0033972,0.00973469
4671,15d37c9fdde15a3e433084df759e05b_aug_flip,0.354985019,0.0015921,0.004484978
4672,15d6cd7877c6601d9ed410a010efa019_flip,0.464825173,0.0736444,0.158434621
4673,15d6cd7877c6601d9ed410a010efa019_aug_flip,0.483668965,0.0264897,0.054768244
4674,15fcfe91d44c0e15e5c9256f048d92d2_flip,0.330956929,0.0061662,0.018631427
4675,15fcfe91d44c0e15e5c9256f048d92d2_aug_flip,0.320117327,0.0018029,0.005631998
4676,161174665f7d1ed7b4f87c42b345834_flip,0.431495929,0.0095395,0.022107972
4677,161174665f7d1ed7b4f87c42b345834_aug_flip,0.420801223,0.0075694,0.017988066
4678,1621d63a7efe0ba25df3c6413d40ccb2_flip,0.312729637,0.0014921,0.004771214
4679,1621d63a7efe0ba25df3c6413d40ccb2_aug_flip,0.313900075,0.0004914,0.001565466
4680,164ca4824dd241545fcb05674109534a_flip,0.391561221,0.0040994,0.010469372
4681,164ca4824dd241545fcb05674109534a_aug_flip,0.386656898,0.0007982,0.002064362
4682,164f9c44717d6cf1dc6ccb06c589ae6a_flip,0.39692409,0.0197585,0.04977904
4683,164f9c44717d6cf1dc6ccb06c589ae6a_aug_flip,0.394420758,0.0181921,0.046123587
4684,165aec174bb93968a114c8c036e29a08_aug_flip,0.426251881,0.039029,0.091563232
4685,165e03c012cb5b6c3bb4d660359dfc5_flip,0.392845815,0.0018226,0.004639479
4686,165e03c012cb5b6c3bb4d660359dfc5_aug_flip,0.402988729,0.0002899,0.000719375
4687,167df2c10c116eb5d61b6a34f3fd808c_flip,0.560725944,0.0481809,0.085925933
4688,167df2c10c116eb5d61b6a34f3fd808c_aug_flip,0.565458337,0.0386023,0.068267275
4689,1687b77b048d1aaf635b88185c42637a_flip,0.356586783,0.024617,0.069035088
4690,1687b77b048d1aaf635b88185c42637a_aug_flip,0.364846148,0.0373195,0.102288321
4691,16af2ec5b985f475d5e91f1b79ff5afc_flip,0.335955225,0.0020167,0.006002883
4692,16af2ec5b985f475d5e91f1b79ff5afc_aug_flip,0.332584592,0.0014125,0.00424704
4693,16b8c04d29bb4c36b11647ffa4306609_flip,0.344952883,0.0161931,0.046942933
4694,16b8c04d29bb4c36b11647ffa4306609_aug_flip,0.350194019,0.0186464,0.053245912
4695,16bcbdca2d5911e782dca60c5dad9210_flip,0.380576596,0.004,0.010510368
4696,16bcbdca2d5911e782dca60c5dad9210_aug_flip,0.394033567,0.0053096,0.013474994
4697,16cb7990169197465c46d8051f2293ec_flip,0.40927804,0.0081934,0.020019154
4698,16cb7990169197465c46d8051f2293ec_aug_flip,0.418931706,0.0120619,0.028792044
4699,16cd3253d5f9967165b633b6461ff32a_flip,0.437585533,0.0162025,0.037027047
4700,16cd3253d5f9967165b633b6461ff32a_aug_flip,0.444894165,0.0133776,0.030069174
4701,16d214c9243bc61d25ca48e6a6faa909_flip,0.320112412,0.0019473,0.006083176
4702,1713a1ac8aedcc522b12ea83455b0f44_flip,0.446718688,0.0272007,0.060889998
4703,1713a1ac8aedcc522b12ea83455b0f44_aug_flip,0.446918333,0.0304487,0.068130345
4704,1714b6e57c8c4983fb1aad5dae793ff4_flip,0.441141683,0.0025876,0.005865689
4705,1714b6e57c8c4983fb1aad5dae793ff4_aug_flip,0.440364652,0.0023012,0.005225669
4706,171c20ce4de5ee8730f65ce13e7c1910_flip,0.324900152,0.0021063,0.006482915
4707,171c20ce4de5ee8730f65ce13e7c1910_aug_flip,0.3353001,0.0003632,0.001083209
4708,175a289947f549b0e088606e38104b2_flip,0.363376292,0.0018648,0.00513187
4709,17600a4881b1ff6a5c14de0cb75f4d3e_flip,0.388475471,0.0064707,0.01665665
4710,17600a4881b1ff6a5c14de0cb75f4d3e_aug_flip,0.397515917,0.0034803,0.008755121
4711,1768f55a3c29cd483337cb9d908ce86e_flip,0.451162275,0.0071506,0.015849286
4712,1768f55a3c29cd483337cb9d908ce86e_aug_flip,0.429222523,0.0107435,0.02503014
4713,1778fb4a8eebe3b7a3018bac44737f2c_flip,0.372569938,0.0026291,0.007056662
4714,1778fb4a8eebe3b7a3018bac44737f2c_aug_flip,0.37440765,0.006962,0.018594706
4715,1782558e47730989b96212c8f6cd06e_flip,0.386282196,0.0078019,0.02019741
4716,1782558e47730989b96212c8f6cd06e_aug_flip,0.380106046,0.0088463,0.023273242
4717,178382bfcc33146dd141480e2c154d3_flip,0.571167942,0.0094376,0.016523336
4718,178382bfcc33146dd141480e2c154d3_aug_flip,0.573866377,0.0078746,0.01372201
4719,17a5e57aaa824d85becf71e2e014ff6f_flip,0.402608885,0.0165506,0.041108382
4720,17a5e57aaa824d85becf71e2e014ff6f_aug_flip,0.401371948,0.0123625,0.030800608
4721,17ac544cdfbf74b999c8924280047dd9_flip,0.543432475,0.0274032,0.050426136
4722,17b74ace5d2791eeab7ec554b18515bb_flip,0.333543302,0.0074057,0.022203114
4723,17b74ace5d2791eeab7ec554b18515bb_aug_flip,0.343605323,0.0033693,0.009805727
4724,17d3fe6fcaa66dc75bdece2095ceb985_flip,0.3626817,0.0020098,0.005541498
4725,17d3fe6fcaa66dc75bdece2095ceb985_aug_flip,0.362757065,0.017536,0.048340892
4726,17e146cb10c72fcfa2b80c598d71bf14_flip,0.467340004,0.0168848,0.036129584
4727,17e146cb10c72fcfa2b80c598d71bf14_aug_flip,0.475242665,0.0156227,0.032873101
4728,17eb10ccad874213becf71e2e014ff6f_flip,0.366751785,0.00653,0.017804958
4729,17eb10ccad874213becf71e2e014ff6f_aug_flip,0.372650248,0.0107388,0.02881737
4730,17f89c25a3142ee09d2b99af43da16b3_flip,0.408802306,0.0046638,0.011408448
4731,18244d93dbd2afbebda733a39f84326d_flip,0.604233117,0.0239608,0.039654894
